1312227719791304710,0.0
24558984,0.0
1352080126759079936,0.0
2461810448,4.52181112553192e-08
1934787661,0.0
467924781,4.52181112553192e-08
63044516,0.0
70147644,2.034815006489364e-07
2734253223,0.0
1253016172712296448,0.0
1463412473667543045,7.536351875886534e-09
1415284398732292103,0.0
25062036,2.26090556276596e-08
1540701012,0.0
1481426069324451842,2.0039159637982293e-05
117519383,0.0
1400971535674916866,0.0
2316023868,0.0
1340764648040243201,0.0
390042363,0.0
368969354,0.0
863072107521093632,0.0
1340743406650351617,0.0
1448043163592151041,0.0
853276938,0.0
899214619893485568,0.0
2487326263,0.0
1109532876310302721,6.998256351948235e-05
1006267800564969478,0.0
706300032631250944,0.0
1314605352906825730,0.0
974833572891721729,0.0
1208011143534374912,0.0
49321219,0.0
1323675246944309250,0.0
1213097778538143746,0.0
1155220137064226823,0.0
505996543,0.0
974377878510022656,0.00036547538422111747
23534219,0.0
15764644,7.536351875886534e-09
1230647166516940800,0.0
1414665079061159937,0.0
300178269,0.0
307587540,0.0
1198680073844527105,0.0
1073910182382628865,7.536351875886534e-09
1509286998665834499,0.002586006057081674
334862183,0.0
163772799,0.0
873825984923004928,0.0
2398261934,0.0
5920532,4.669523622299296e-05
4218534921,0.0
48325671,1.4997340233014201e-06
781079497,0.0
1180777442501373954,0.0
1509227116935659526,0.0
78567974,1.2507019252849932e-06
1079263777718059011,0.0
957147291390902272,0.0
1159981660659757056,0.0
31191333,0.0
4873748447,0.0
1254355816125251584,0.0
1467065309911789570,0.0
1421932862958456839,0.0
23281108,0.0
1427656568129130498,3.0145407503546135e-08
27441005,0.0
2168870082,8.966751461929797e-05
1202724642542080000,7.981750271751428e-05
57376113,3.768175937943267e-08
1106458075182055424,2.26090556276596e-08
701245818389422080,0.0
310323256,6.001950633956036e-05
1418203165955137536,0.0
1464824389246013441,0.0
193145378,0.0
1510239196581093377,0.0
1279921999163375616,0.0
309340048,0.0
21250462,0.0
65594769,0.0
1248249385,0.0
1112354779580239873,0.0
1491053271871627264,0.0
1454217724066942989,0.0
1424959440692801537,1.0550892626241147e-07
2896306619,0.0
1421835080813666306,0.000364182408493218
2829000901,7.536351875886534e-09
1138727978,0.0
994988215659511808,0.0
20199202,7.988532988439726e-07
3370512741,0.0
2329624052,0.0
1478276543004790784,0.0
1404576748847566850,0.0
422053038,0.0
101781136,0.0
224749835,0.0
43997405,0.0
250884927,0.0
873162218719899648,0.0
482866177,0.0
1492234645949276161,1.095785562753902e-05
1347928939461804035,0.0
1477295007006707712,0.0
863467984160993282,0.0
1372638482166857734,0.0
1087770589480345605,0.0
2360106159,0.0
373307031,0.0
19103481,0.0
1242880642037231626,0.0
1274399858946867208,0.0
796659960335699968,0.0
3556193720,0.0
1233793952005881856,0.0
1222516456014872578,0.0
893880020455886849,0.0
15061172,0.0
1092843216880181248,0.0
1472270456984113152,1.6579974126950375e-06
1228240920027508736,4.062093661102842e-06
1405685684375932929,7.536351875886534e-09
1416461468556435457,0.0
1026247313679953926,0.0
1231189221450403841,0.0
3535265414,0.0
1321980095406301184,0.0
1396783869609709576,0.0
355989081,7.536351875886534e-09
1458869604411973633,0.0
889779861300137984,0.0
3261064808,0.0
16813044,3.004743492915961e-05
32871086,0.0
990363218584449031,0.0
1461754994236043274,0.0
1382493650668683277,0.0
402131673,0.0
1354505877802377216,1.6881428201985836e-06
1453402020367450117,8.516077619751784e-07
3371436171,0.0
1418570736114020363,0.0
1407688043721461769,0.0
947468473,0.0
910312604521975808,0.0
1428435877563359237,7.536351875886534e-09
2539733563,0.0
1504356794046423043,0.0
1004479757566631937,1.6579974126950373e-07
981179806468354048,0.0
872683416,0.0
11134252,2.26090556276596e-08
1510225830450012164,0.0
612473,4.898628719326247e-07
837767231761088515,0.0
488950348,1.2133526520177319e-06
992208382240215040,2.26090556276596e-08
852171208619589632,3.768175937943267e-08
992728775136858113,7.536351875886534e-09
1294997179141152768,0.0
1243689361339793408,0.0
843950020844048384,0.0
2386801666,7.536351875886534e-09
739224960,0.0
1494141254476652551,0.0
1358634679927255048,0.0
1460373859090247690,0.0
807865098,0.0
953256637338284032,0.0
968646121512886272,0.0
1154066066760294400,0.0
1491857637331415042,7.000517257511001e-05
1437141708215627781,0.0
6355882,0.0
1444116436033720320,0.0
919596510,2.26090556276596e-08
1276263534922530817,0.0
27708897,0.0
947245889290231808,0.0
178728767,0.0
1473122905877741571,0.0
26163517,0.0
1077250605415043072,0.0
133663801,5.7023806468895455e-05
77593269,0.0
125949876,0.0
710224530820763648,0.0
900046852778635264,0.0
1403678699178835968,0.0
3131144855,1.5826338939361722e-07
1065907485192667136,0.0
750437909224910849,0.0
3166948095,0.0
1365426588347551750,7.536351875886534e-09
1063817726664175616,0.0
1325152333823610880,0.0
1363013412,0.0
851051040,7.536351875886534e-09
19875548,0.0
870324519788879872,0.0
901195764239650817,0.0
36713389,2.26090556276596e-08
1078949226,0.0
487822984,7.536351875886534e-09
2268517634,0.0
25029495,6.002704269143624e-05
761677474879025153,0.0
1298372735383605249,4.144993531737594e-07
1380641343752581120,0.0
1147498669010227200,0.0
1111845150119157760,0.0
85334007,2.26090556276596e-08
1275414672,0.0
548434410,7.536351875886534e-09
1320372333345910786,0.0
3347895549,0.0
3593751196,0.0
115668501,0.0
285212069,0.0
12321952,2.6075777490567405e-06
1462461263359791115,0.0
44067298,0.0
1285769106734616576,0.0
375217101,0.0
1232738605283651591,0.0
1089437595480686593,7.536351875886534e-09
1239964010893598728,0.0
26157329,1.13045278138298e-07
1150508340247707648,0.0
768904890550591488,0.0
4573727781,0.0
3260285413,0.0
41792755,0.0
1397859770045022208,0.0
552221755,0.0
188682248,5.467246468361886e-05
1315053256343719936,0.0006870021736041009
1334602945,0.0
146817282,0.0
1296195228349665280,0.0
3241214268,0.0
1338584732888674305,0.0
1133832168466198528,4.144993531737594e-07
889507588760633344,0.0
1382844800546787338,0.0
1116310275961970688,0.0
701030234,0.0
1058118597120278528,0.0
114946677,0.0
824447262700888066,0.0
312412918,0.00011964712238157462
1308433663839928320,7.536351875886534e-09
2342273000,0.0
1343309078693629954,7.536351875886534e-09
