1338584732888674305	1133832168466198528
889507588760633344	1382844800546787338
1116310275961970688	701030234
1058118597120278528	114946677
824447262700888066	312412918
1308433663839928320	2342273000
1343309078693629954	1194458303000174593
1179464402791219206	1179464402791219206
3371436171	3371436171
581004310	711918109
1650429115	1650429115
168168878	60927960
1509286998665834499	1224793652968353792
1266404457060995073	1266404457060995073
1507835672178143233	2917808716
20517672	46279995
3682917315	1467941704829480964
795765265	60927960
1495959265827332096	1349149096909668363
1509286998665834499	1022693675250249729
26453594	96092282
1508098066510974980	837006753007042560
1430984207048667136	18856867
102720621	780001782
1427345233273147394	18518438
1432359095915405315	208155240
1181752579	2283452494
1252526618758860804	849274159
1412115982823346179	3292982985
1453098509532545024	1085786884566118400
1508832575812517892	3067264802
1500497118204608513	199400192
1414230749427949573	4484115214
1062528062477291520	952996800641880064
1183345479754620934	482115693
1458889914699984900	1458889914699984900
1477371355893055489	1060646437418160128
1185600455260409856	38142665
1491859376335998979	1248557847077695488
44923875	224233034
106597045	775636682553131008
1203402778439233537	1315053256343719936
124169534	3292982985
1507742823956766723	57441414
975007943795118081	351426861
918061980358987776	151257881
1499117826451427329	1349149096909668363
1280689958538231808	6433472
1116022057253392391	12321952
1564912808	5920532
1419099845625847818	365173932
1229823548551815169	1229823548551815169
274658626	25488545
1011273546595643392	1436077979793301507
73184632	82119937
505996543	974377878510022656
992208382240215040	1436046788893552645
1472270456984113152	52786066
1028784660069974018	823785531775586304
1228240920027508736	1472270456984113152
1103964980762816512	1223660781209903104
1508810152161517574	733596395244912640
1229421977888317440	974377878510022656
1488607502627446790	1188547027703087104
1509286998665834499	878284831
51058556	1105050537605713925
382130689	362408747
943495595129495552	943495595129495552
3309605152	917442644
1279754928811118597	1432046792418418691
21466599	18948541
755280367804882944	3292982985
1121156520669077506	1121156520669077506
1455321228227477509	1109532876310302721
2940037331	1162319195771588608
295913670	295913670
1458889914699984900	1458889914699984900
255337754	1349149096909668363
1346853239740903425	1389498121
1308433663839928320	494286357
2969714254	251171732
144389592	36100710
2641597049	970783486297694208
557208691	804663900293709826
1263943032627478533	1398701808416137216
1084623612265619456	1349149096909668363
361366954	1124646406701105152
263100072	25180060
57025700	46118082
720644990	207039320
1500188695911186441	1398273739398303744
1505636174811090946	3248322301
1293319081756635144	1330148335668301825
750437909224910849	750437909224910849
307587540	300178269
1261041774300102659	165003683
1226601519572750336	1226601519572750336
1509286998665834499	1227283231709564932
1465729182101651461	1271084812296761344
124169534	19802110
339143340	30010698
1324586260321755137	54901912
221574904	544249225
15164324	459847818
127425519	127425519
1489876373904756738	398785825
12321952	22410563
918061980358987776	918061980358987776
1204517984145948672	137746359
1161931901315244035	1259684209
1479836593808572418	355989081
1509286998665834499	50769180
1504754219764666381	2232215039
175217164	127551326
1071851589630078976	1402242208502358021
10054212	10615232
32230533	170280910
1166166733809496066	927903119568019456
303921732	1318605663258464265
1419199378787549186	862093841519837191
564947394	6433472
615650280	1265054578254495746
3003851513	1312431585346678784
5920532	213342566
1509286998665834499	16913418
2688988339	283416650
3208291175	92759522
1470783500160749571	2779788067
1395015267193815046	272572385
1395535720119513094	14260960
828344090144157697	1308886016716140544
1347944503903199244	240972762
934566381638610944	1444378065602183172
1255211194744483841	1365676184248479748
726597598753214464	1138377944466898944
1357330526059827201	988714033
24195722	1643651900
1396168728178528263	108916337
197926973	1315053256343719936
1267561794010316800	795547717850243072
1066848447175815168	1066848447175815168
3097872820	1571508828
1273971419555266563	116739875
1477358622883688449	943978778652499969
2196733663	80299068
4876794731	69708491
1452357143965884419	56488059
2182418327	851431642950402048
142144082	21480788
413822785	133663801
5920532	954135055
1422236544849653760	3292982985
1492211854587932673	1439895381802901506
3290022112	459876432
1329533676502327302	1083972199
1343155660901539840	3345596500
1400899240407101441	16220555
1564912808	1564912808
1509286998665834499	109579534
1266395206913531909	1312990916559290369
2806665835	1221242033530195970
16812756	86626845
1063334228467830785	801181013242159105
1153415872750522368	1084563453619113985
2460124831	1228458216440377345
157846306	3310975375
1509286998665834499	17469289
3070156650	1177230937
2578039069	2578039069
893468867791552513	893468867791552513
2386801666	959921046509031425
1155896195279151104	1180955037301915649
1475265394302726145	38658001
298274852	974377878510022656
41468232	1497493667845746690
240869223	489513289
1223801297117290501	472689482
1495449863831568386	1467572135505928193
3887365453	64809234
1325411811206848513	4448464221
1472779201006682113	1361011983861047299
1177058565019832320	705523210796867585
909745096500891648	574890850
542266315	19834403
1354814878624616450	1354814878624616450
565080142	565080142
15938474	26945964
57025700	46118082
270071690	159146922
873890193031540736	166341800
1445731757211455489	259449213
1509286998665834499	936382525366079488
1482530813606572032	1095355095288492032
1170485053475958789	1170485053475958789
125076169	84206769
1467882355348189188	3292982985
22912640	991481179
1509286998665834499	892467658452484096
1238841207188533248	1295160302405812228
1445084795998982150	342863309
20043815	5920532
1337564575	16715398
1350604137130577925	1464824389246013441
564947394	27682432
708367259203473408	12321952
832402170087608320	1434506499611578373
800065685002952704	774510439824822273
1321980095406301184	3535265414
1228240920027508736	1472270456984113152
20331490	421215180
606197949	44456752
961285689554989056	150206482
2585326432	1046920069882757120
1196511542096879617	19370120
1509286998665834499	243032876
1622269340	1208096330368868354
841219214681726976	1351976597847474176
369134555	2429978408
1449852447212519426	974377878510022656
17818771	80501000
51056027	98613125
1488607502627446790	1188547027703087104
573362786	172695787
927769009298194432	1406912750773702658
622057925	3565248672
1489707239807995905	1353331726215507971
989254723902451712	89393069
1509286998665834499	348379865
1179464402791219206	1179464402791219206
1357280694033080320	18166778
1480071384600485889	1499289085684461568
1487008066851811328	255340030
384184963	18396319
457687945	133663801
707102991602483206	836187085
323831341	579741408
1509286998665834499	62678998
1421600575846821889	1427673061587886081
74190686	1464704369585184772
768193079895621632	5920532
1314200605548716038	1033446664059662337
1497750348102049793	203226736
1444069059159539722	2958452861
1289082750511718400	1324746668445716482
4322065997	4322065997
1452357143965884419	56488059
812035628506431488	812035628506431488
1498686738700591108	571010112
808084657	3088650076
1428435877563359237	2246128225
322814850	170280910
823620686241480704	1227734031900577812
1003094078521737216	968556245232832512
4866242493	1359673554980253696
57025700	46118082
1431127853635100674	1427302782583848965
1422607590790369280	1583426162
1624433178	245238905
1116022057253392391	604992009
1122172119746478081	1407322925682810882
92304539	41634520
1267214581044334596	1398701808416137216
1484427961	1123812948311531523
1499042385396998144	1367531
366181170	1346830960566927362
941820546924376065	879996142074900480
2311847076	1409041346606809091
750096052263542786	23123279
251089599	251089599
1509286998665834499	62678998
1488550586110808066	1488550586110808066
25846607	25846607
1452357143965884419	56488059
1275919875282735105	1410349635072364546
992728775136858113	19016781
57166006	1490342538116571143
1334925109941862400	3886457293
1344376308218916871	14469596
2554383110	1872013218
1245641653521494016	1472270456984113152
1174784906402172929	1174784906402172929
3688099937	19858861
15535634	15535634
2696704274	600243540
1167148091142787077	1315053256343719936
23367958	64023473
955378943854632960	3017315815
1509286998665834499	88730574
1226601519572750336	1226601519572750336
361366954	531141415
622839275	628527048
1177972522953969665	1397633321698537482
1386738793894588421	1113759198
293585345	328650622
2363148709	310893721
1315635612184121345	1408636673341202432
52875426	1022176122
1937664564	1937664564
320431130	1159923749262647296
1482036435196825604	4823668455
1112540946980315136	2168870082
1482231635554807811	1369829284655861760
1369061455392251906	1369061455392251906
946274384641216513	1061886229204078592
1451340971824852993	612473
1448759673751056387	1248557847077695488
1412115982823346179	1101354170
1430556481242468353	2186219012
142054875	1522907708
230601213	705497001828458498
1427656568129130498	7212562
1509286998665834499	1070169076859719680
124079579	4484115214
62674448	68313718
737284585	1414934579085864963
1387095563922022402	1298769595034218498
1167167934885765122	1449744230902075392
42170633	4166728559
1498623935801221121	1340281145657847810
1483001618719252480	1331978190
964952442	1156294961316409344
142404272	49849732
9862022	1178346216112963586
1149459652901515264	70147644
863788720364847104	248692867
1463715131955818498	2469631301
731241517495529472	1315053256343719936
884827243553411072	1367531
3031523613	365799631
170280910	170280910
1509286998665834499	44513878
1185588511983984640	1495147736525643778
851043589	319754733
714840694456713216	702798054357909504
1471588247159595010	437223803
1491727162449149952	2779788067
222898148	1340637547618332679
124279408	1258179728
1506316862325653504	205622130
236052646	82607099
720386048703000576	871139383931539456
1092843216880181248	15061172
1322828246237487105	429114903
4717384298	807095
1480288705868931083	3292982985
1467602979897417729	832766641
318698422	3436667487
606807811	1474385580784066566
4752968970	260944305
1248278659150028802	1228401860995960832
93996721	1216871898799386624
561699254	1379198683334447113
1429842973768962049	3001691374
1438209657139515396	1159467623110848512
1373257657121959936	322174089
1431722168853872646	1445488316694941706
1254686047511945219	14436030
1414875191814107143	104170025
469372714	301624100
1242025564296355841	253781728
1400991865	26571916
1407039706651631621	1267332110924181505
968302342989893634	1272911011901825024
17897042	1315053256343719936
3240876190	864890652785594369
1467481155096227842	1189660560343863300
1452357143965884419	56488059
704025372849864705	1262485781089644544
14207731	778763106289758208
1262775592975577090	1367531
997856958882328576	997856958882328576
1245641653521494016	1472270456984113152
1417399132558401536	2164654172
1459251848246964228	990621226002518023
1275862580	3528986896
3127752622	133663801
2204892384	2204892384
1508833024095526913	219757563
1355219347329974274	2419463280
1462794303760130048	15798091
759470370462269440	3406938525
70828230	1175689739640303616
1468734848399548423	42839221
1133575617734037506	2289824455
1143461461223727104	1351976597847474176
3191893256	4028513232
795210886088511488	755347503009132544
179062372	238803978
1445131697482252295	771606164
1468188233498517511	529702646
2171535276	4219607415
57363445	5920532
3686494997	1070004480824041475
1238460109619187714	713752653289955329
250189048	16814076
14091151	14091151
15614600	15614600
1301163886239010822	48325671
1468785416513933320	1182774768090730499
222578079	1390669327
1677682038	2911871385
42287345	24379503
2269730606	1456081524827332615
70032564	1361703014940114944
3308222678	1623308912
2755565403	3292982985
1461650422494470145	1427730088938942474
191196660	1012464181
33253174	902540378733207553
1234103774551121929	327276885
1478110926578454530	974377878510022656
1431657964314640394	355217156
30161450	44196397
232617366	2283452494
3615891686	1294740073712357377
1377596372719837189	1398394672398077952
3015760977	2247126973
829291712065503232	362408747
16747247	3046497819
1426901492280274952	170280910
4835040375	456795842
3321284774	48059454
562360473	562360473
3191893256	1296856019264352256
1151307886603247616	4022547664
1042240216298340352	1158193640
1248048390870450176	885891622919184384
3009337690	17752026
1500874525252243457	1423757398129381377
1509286998665834499	830715926278524928
1082409336150917121	1082409336150917121
1510318840009625600	62452990
3230872996	17469289
869243207397277698	1452567773314535428
1477369853405106178	823255657902129153
1421205396962881538	885630456473038850
2606312398	860654500431880192
1274648814180347904	256100079
597297885	285427897
1508783232661213184	439976029
1238607042266279937	339759734
2493095785	467924781
16862695	16862695
1191195456258420737	51154192
1453226712989306893	17175213
1481251652459970563	57256099
212662745	2848325709
1133311515833061376	2829468550
1479156719473205254	1255176009764294656
1276782440699301888	273352601
1186265344123359232	1459129495
1289045453615570945	1043185714437992449
2585326432	1046920069882757120
631277637	495596882
622839275	707022920
838095416663162880	3230944180
1437218063431213058	19834403
556544028	745540429
1209448291752194048	1201670995435646976
1497484911594586122	1004479757566631937
93299807	12321952
1182258950756093952	1182258950756093952
1509286998665834499	1469403423208443905
4704712752	149522272
1123752517	52605642
2680236206	3018136607
63132611	63132611
49701091	49701091
1504857161888899077	3292982985
1370476886	1307090727940186112
944409907	991741610718257152
258631265	19186003
778229339557076992	778229339557076992
969435374002073601	31667539
1428362260762615833	4017001576
1451327904474808322	20720224
1479064212743806979	64798737
189340096	21166754
60839159	834539152066613248
1479064212743806979	64798737
390353894	3056307455
1307874931053649920	1307874931053649920
2209634144	10615232
1480712201975615490	1248252442262806529
1480670587550904328	132268736
708296222105329666	268414482
50267391	236833383
961799204707471361	40954616
3392966583	54341363
1121389321469276160	2919498948
1452567773314535428	869243207397277698
2719977425	17995778
1509286998665834499	235839823
1468611785372897282	21884499
1240184614049722368	1240184614049722368
1309656077387079680	1135631105695068160
1346589922002694144	14173315
342459014	1364317362363633665
1506272205759463427	1506272205759463427
1091390923035025408	1407151866
538440460	977938298202132480
188612983	1413052170308444161
269420167	1216008907841318913
871553400034537473	1493991641350557696
307587540	300178269
1334580664734257153	84304067
37938680	2184926429
997473325948555265	1232344911699116032
24115395	1386738793894588421
2900768273	2900768273
3232799753	1277371157264633856
1376074412542205960	3062918263
44859857	1482058187117314051
2900266259	341889397
1412115982823346179	3548804122
127425519	127425519
1130109806411259904	2779788067
1467480448351752197	1467480448351752197
1509286998665834499	113137765
1251478951051984897	95023423
720644990	207039320
1463905413108310022	16220555
1491322968064016384	36713389
1155896195279151104	1348338669652897792
16260329	16260329
1494518583887421442	1406823922864050176
16260329	16260329
16260329	16260329
16260329	16260329
3279167290	1476277644828319747
1274139471282229251	1427361863830949908
16260329	16260329
244727836	1173563455598661632
469455357	747832515021377536
1316467803550109696	1316467803550109696
1402966035108556804	204444440
1367559627802632197	1375191190845452299
1509286998665834499	3410843525
1832781114	256584608
832628673148645376	1133832168466198528
971491039138734081	455684839
1411758895102562306	849274159
1473320773897097217	1473320773897097217
2402310888	803694179079458816
1509501093180489736	3379259710
1484254582163267585	403486458
1389952610082426882	12321952
718473792	376707797
1503718902869594118	1407519158338686980
1224132109	606862735
382337114	203123011
2472742862	1386431539324637185
265582550	1421759544716320769
1492234645949276161	1488877191601479681
1509286998665834499	19739126
1411758895102562306	1219298065951133696
1467977513532108802	703716176959053824
2677845546	1139217161275101184
1355793938	1355793938
1242278924014333952	1374787299808972800
1444721755877163008	51605684
1489225266924859400	803694179079458816
912676004367179782	967704937017753600
345881680	2360617381
702538051172605952	1397544197754966016
1495909810172309505	974663424998297600
496988518	1093619068148559872
1455766906535821312	797970659620036608
75138076	1568830872
1359956981704982531	1242226341694640128
878333367938404352	1262944997118181385
1412115982823346179	1180424149954678784
1386738793894588421	24115395
631085006	16356624
1404039876627124228	326670966
2958549064	1504546674710126593
1382168123420332034	1402615622043942936
1133311515833061376	3292982985
3351949619	337767301
1468953424641224705	1443962384415014923
66918443	24700876
273346086	889039269637091330
1150832197072510978	467756441
2828630539	80162873
231340015	231340015
16284408	28157433
1005911150179975170	2685951655
1402615622043942936	1286309064
1189672904130256896	268301199
296849078	247628388
1473520562953543680	16220555
2784693835	79809095
3972780683	2800838374
1244276851272568833	1244276851272568833
1509286998665834499	1071585991
117148020	1351976597847474176
728937066	2985479932
2165214280	2812234960
1364281402737491979	1339166129110065152
1116022057253392391	293304316
4829083522	1125159175959601152
1180576233375055873	1180576233375055873
1287849864357978116	3702400223
342313862	342313862
1354045871629991937	875163968297414656
1347567258411933697	19739126
1506079388294602753	409309880
186279369	803694179079458816
135093079	376840256
15879945	14352556
1181826855545888768	1238109931024216064
1509286998665834499	1367531
1443244720436699142	1292483540429479938
1309925165627772929	1343738186632228868
2555093407	2555093407
1468616833469382656	1133832168466198528
1221914666395242498	1963097234
975116031705403393	42889960
1237865193037647873	17176141
1385441108671438856	1389331318236868608
822188696	1262570369187221514
1509286998665834499	1243560408025198593
1418477263255900162	3479870721
1481426069324451842	162071541
1451896863804858382	96906231
884469416561434624	13346352
1323654748357173248	49136122
67977795	81741855
824292348670705664	823255657902129153
1081732688401162241	1043185714437992449
126633173	382878254
4120055746	1509489452774825989
1536185346	1375906402993111051
1280689958538231808	1280689958538231808
1482427818222960641	153124637
1487397817043853318	1487397817043853318
1223758873749790720	1404269814009544711
38232102	38232102
1359134746140307457	26239840
62674448	68313718
1305130719790989312	4901327637
930963812	759251
1509286998665834499	249798220
832018914	203123011
1251923965032964097	203123011
249160319	249160319
895354102867140608	41223126
1303488690539372549	920085356
392304979	21026360
1458801545315823623	19739126
1363421557	7212562
2631369454	1254480572841418753
142841980	1298372735383605249
1159923749262647296	1159923749262647296
1414875191814107143	784525968
2703090827	1400730759623811072
1453056575946596359	1476993718708228101
87321613	1360559749889146880
304730747	267818931
1504832681925820445	1081460010368946176
1084941841068363778	262915042
4439121016	203123011
1496913198402146304	1004479757566631937
1388614459707600897	1326940409340162053
3403015066	246929895
127425519	127425519
987994577926836226	23195554
1509286998665834499	12096202
1288556434591035396	1274648814180347904
2202330626	1010321477772697601
866277267709849600	121127090
893208823577677825	185478186
797924312560914433	1255176009764294656
1505427800467341316	950635666810929152
1492234645949276161	38170599
1127967314832502788	1023663036073160705
1155896195279151104	1074403287347195904
1399813610755461128	69448663
1319179405	525740012
1229823548551815169	16163627
822188696	1504069954555023365
1383763605032603649	1237612672373248000
1509286998665834499	342863309
1329770955913228288	3081301976
1523649487	1398084177233330180
1095735575863328768	318525953
3253952043	589330705
1244582726	754398747250061312
1212475631264362496	1334366184
1380816304442122241	378431869
1438358693473488899	19084896
1509286998665834499	38469386
1348836241463156736	1248557847077695488
2950479959	976301848452829184
44423667	455445452
1252260403683475456	104170025
1295381821975408642	4664670797
1239327493594775554	47602140
1452356824875900937	1283313787240460289
1468616833469382656	1133832168466198528
307587540	300178269
1566494670	1566494670
1347615025419214849	1852270428
136362750	1480508536551522305
976806508200714246	625819747
1221976489458978816	3229103717
1482033680520564741	91334232
1268688320483037184	999098683391016962
878558415030767621	48579013
189441148	189441148
1374268091052527618	927306224445591552
924994462954135552	43870536
17975009	2164654172
49893398	35906872
1314292253616209920	1478397355036749827
1182258950756093952	1182258950756093952
833942719	833942719
755347503009132544	795210886088511488
1489313503278161926	2446734732
1055911667262021632	1488352127588175873
1246186534111457288	1435658918772940800
887326398800703491	203123011
391946907	5920532
1268934575394299912	211567087
1386738793894588421	1113759198
732013092796686336	1263653467
1181312814188826625	29431996
387958703	1349637609799213057
1448370490972807177	204444440
5920532	1330720786097778689
1389288538710106117	970669708914712576
1152076921481469952	3298227152
3811909413	36904526
246667561	1486057416391151618
1162272344028508166	259362653
14769432	1422274349915119617
3308222678	1127855775316103168
533477549	270839361
1479064212743806979	64798737
1331057951998619653	24952459
40763363	40763363
1977527118	1003843273893371904
1238121790473408513	1147549940186587136
758711354047901697	121597316
158486385	19388192
908456556055941123	1235622887014400002
1405064423551602689	1168169091045023745
1316368988302127104	416529829
1444961496216350723	1444961496216350723
1284850411065704463	1315053256343719936
1420017844264259592	1009577803304656896
822188696	2561421959
1283499718719311872	1247293097257717762
1323881299845636097	1496889333000908804
948624755975888896	59324521
1143607975849971713	386766931
1186265344123359232	1459129495
1473432028884484096	1468534775803781120
1832424307	169968184
948971640960045056	15467126
1427645136645890049	136186431
469276249	469276249
1310654864419102722	1331684767381803008
3165763839	870454480474693633
1274042449267228672	1298980441643335681
739072849	185269634
459795109	125450387
1479592548909858819	791036323289194496
61261776	169968184
1444037592996106248	974377878510022656
2398003447	118934371
1718232811	595403980
733504945	2507917565
1182258950756093952	231352321
1238109527913967617	1621195915
107229155	988769837768957953
2911660443	16220555
17288700	17288700
1290836806213046272	3901911016
1431762585519595520	1478270702520254465
2872589380	1056438053307326465
1058400151	12321952
1075316206855434240	579198145
380536716	95443928
1185966796295299072	1185966796295299072
72767718	102283061
1473190662724063239	1354919270375940099
1333207105570893824	1406823922864050176
2805625420	302718963
2765104036	2765104036
1594199060	2164654172
19119318	567571450
1153379893385801728	1078091674553909248
1238109527913967617	2680317103
497848006	493539845
1243168758396596226	1284830074076889088
1504733666513022976	1348914371892703232
17246137	1619369954
906132112805425152	39048899
3182113104	5920532
493423964	1486035422400630792
77241120	26302741
1486158620215721986	54345566
937362560696889345	25178222
220664625	2809959174
4023087862	20199202
2658674855	961134787
526707095	1057088694912454657
887704893317816320	1440099899345825793
263413394	313882225
833151911381446656	223166587
1480642880238542849	1317724969
4899646474	19834403
887320388	88889119
1508557922900475905	1493201618761879554
15136563	421460298
1502592718870130693	1465782358523711490
469276249	1297840120800968704
1382668401458307087	1171793868
28107989	443670982
414870191	816984924628615168
242730640	2670726740
342313862	1194685250426855427
461380888	48579013
1401990429592240129	2699865963
1042837161140256768	528693755
1162272344028508166	259362653
1489225266924859400	155930120
14571931	750542231866572800
1229823548551815169	15022004
1386738793894588421	1113759198
1317045762736463874	878113206882971648
21743830	9204502
3941240837	148704747
131582797	3358730211
1301291611192786946	56073564
173360091	1139217161275101184
783048549269401602	1249921961729429504
2354587109	49924310
1489199320083709952	24700876
104342504	104342504
24115395	1386738793894588421
1084941841068363778	262915042
371918029	87358629
38915436	1088843697536548871
242561949	27711247
863467984160993282	1477295007006707712
1694231994	5920532
1162447220622462978	19739126
846043972921442304	1338804914978500609
766711766759854080	1222648831122296834
1163569106022490112	1088353891127906304
1304740478529744903	44953719
816715915379216385	5734902
1381005712067866624	1447661466706927617
1525525429	22107744
87644488	998140573008695296
1402615622043942936	1382168123420332034
1388255273538686976	73904441
1255393579507351554	1255393579507351554
2308556833	803694179079458816
1494460284722888707	1152788974009749504
982886276	2790205152
192529838	135195591
999188777091264513	865680475
1306573584832192514	875962741827133440
1451130829640511492	900656888458694656
4786524241	15392486
30106118	877244080618602496
1312438013570547716	1312438013570547716
14091151	14091151
1443245166509400065	584905719
622839275	1024976264
955484880	1203731502351077376
713346822	809229217951076358
827943495281307651	131763362
884827243553411072	240605588
1046423225549361153	1046423225549361153
2489772936	1351976597847474176
1486829932080771083	1348450816236154886
128178067	1248081
368496597	2826234422
1431621896899076104	2817219466
87518338	186799138
532484050	1496525715185016846
15151848	1247293097257717762
1188516339184472065	448313550
1239501878	2307542210
1207315887809630209	412146250
1485327906662400003	32460316
590150917	1194664248661528578
1089659052777459712	1089659052777459712
1288252793359237121	1081190614773841920
308985277	49272503
636188854	1256925276530974721
122270214	2740063827
16949927	20253030
748223166	49634218
1236342072585719808	1075912445691088896
4116795377	2813469078
1407688043721461769	1418570736114020363
1466843065205805069	1369615528927629313
1357129613030420481	1233129933662310400
1333207105570893824	1333207105570893824
835723933726949377	1219207809209757697
236598427	236598427
1468980202877251584	990244233935077376
1170746673221357569	1206202757599903744
1241906940160225281	1395731505817718786
127425519	2342927776
1438235654425661448	1422401964533452801
822188696	445201884
17483897	12321952
4761451753	4761451753
1509286998665834499	1221242033530195970
4256243656	1295810672
1149643076937375744	12321952
713346822	809229217951076358
736921987453423616	1139230727847972865
1445420434141351936	1110029053795450881
1398601673845592067	1482140323132362753
1451336811700228099	1057825300984291329
1393079328976560128	4081106480
1255995664409952257	18856867
1509286998665834499	2233154425
533443417	782957321320337408
852553685036974080	1372524286192287746
1462121126	1235503940181127168
1509286998665834499	212445456
1290336972762906625	941703273102397442
1446198790042570759	24700876
801170387832815616	3363027100
901706173	1341583611317915648
925258759	15970295
1499451549923352576	2446734732
117761626	1315053256343719936
1176170660177031168	3347476660
1342536368023547910	245171554
914219344619479042	49634218
1292297067457474560	15798091
1509286998665834499	14790966
911295026885427201	1376515246144290819
971750061175656450	316494078
892837114307588097	1333774146807980033
1506558630266605575	214860481
921756248961376256	1225236847137132544
1653812012	1904957876
1073765325731233792	1465985287436345344
341889397	2900266259
898399650	928353961945518080
788940956888289281	48507538
481703086	1183327309224386560
1508483667177345029	1367531
4269721213	1433104422830100482
1509286998665834499	469348125
81039613	1344759366671589376
144475389	384947932
816765699372838913	1426227719470157827
2829721359	97883819
1352316172281257984	1451946942297251841
3464917999	1475310561495760901
1267442237543153664	182002366
452947568	1351976597847474176
1320774886176878594	3131144855
342866778	80728527
1509286998665834499	342863309
1290836806213046272	1137438540
1422820456512565252	966710411620909056
57693144	91193025
1031494964138524672	14966163
21735678	105152075
93402007	16799757
1254799983993393152	214017108
183627628	55542822
806564307085443072	1326458070743080960
1509286998665834499	8940342
830097029829369857	216403649
573210588	3015001894
1500416049807831047	608502484
1427372179218370564	1457808385911427080
1480447250660835330	1014431783713112064
1086405643261624320	1461004947563106316
3780915614	14247236
1122172119746478081	720414984
1412961327421681673	1220879145653006337
1460755438753005572	1460755438753005572
1242895318171168768	990621226002518023
1389852452350988289	1165536446419296257
1338491521524490243	1327928839847219201
1041313886455029760	928743769935052800
1249601604652650501	1210833275159117824
928081838467362817	2809959174
2202330626	1010321477772697601
1269778886037868544	1473936638417981440
24759928	19739126
1509286998665834499	15694286
1509562647259275270	552511754
1065248071305457664	1065248071305457664
1478558414364106754	3295462493
784843771	262303890
1480499305593065479	1533342582
2703323275	2985479932
1464796716012605444	1369426503436541954
1383054009523703809	216776631
578360875	15179672
1408618731740164096	975200486
1390406335343349767	1865594845
19828011	184140223
419229821	213617635
1509286998665834499	1003107003693137921
14857224	45341890
94688863	1247293097257717762
1070425083355820033	472852289
3111892697	1068411997702758400
398640842	1732408884
1417614063157354501	131763362
989247521259249664	16220555
877297023904497664	372907147
589330705	3253952043
1509286998665834499	18648378
1509562647259275270	50772918
